danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre
0.907,0.65,11,-8.255,1,0.344,0.0446,0.0,0.0662,0.785,148.069,207840,4,atl trap
0.745,0.69,1,-6.641,1,0.246,0.165,0.0,0.106,0.694,141.876,202813,4,atl trap
0.787,0.427,5,-8.681,0,0.11,0.68,1.03e-05,0.11,0.528,130.017,206629,4,atl trap
0.531,0.497,0,-6.969,1,0.0948,0.0796,0.0,0.2,0.196,200.216,290560,4,dfw rap
0.806,0.594,10,-6.276,1,0.0472,0.303,0.00138,0.0805,0.481,123.033,234146,4,atl trap
0.643,0.572,4,-9.93,0,0.1,0.161,0.0,0.212,0.706,145.014,147148,4,atl trap
0.885,0.573,0,-4.633,0,0.262,0.332,0.0,0.143,0.233,133.023,158797,4,atl trap
0.823,0.528,0,-5.361,1,0.129,0.00305,0.0,0.152,0.149,139.99,185765,4,atl trap
0.765,0.417,4,-13.221,0,0.184,0.0316,0.0,0.285,0.369,74.559,174504,4,atl trap
0.751,0.747,1,-4.888,1,0.173,0.466,0.0,0.118,0.548,150.088,281013,4,atl trap
0.553,0.492,11,-7.263,0,0.356,0.322,3.42e-05,0.0852,0.367,119.958,172000,4,atl trap
0.537,0.771,7,-6.741,1,0.229,0.00735,0.0,0.106,0.279,98.025,246618,4,atl trap
0.692,0.69,0,-6.152,0,0.055,0.035,0.0,0.068,0.362,143.965,226360,3,atl trap
0.923,0.444,1,-11.311,1,0.385,0.115,0.0,0.048,0.724,138.021,211368,4,atl trap
0.828,0.457,7,-11.287,0,0.32,0.495,0.0,0.11,0.36,136.015,213697,4,atl trap
0.726,0.56,5,-6.387,1,0.0574,0.0201,0.0,0.171,0.0674,115.038,147652,4,dark trap
0.77,0.745,11,-6.489,1,0.125,0.034,0.006,0.0271,0.866,123.969,203955,4,australian dance
0.646,0.811,6,-4.695,1,0.053,0.00178,3.75e-05,0.103,0.312,127.941,215041,4,australian dance
0.689,0.924,1,-4.746,1,0.0371,0.038,0.302,0.075,0.279,126.015,175552,4,progressive electro house
0.616,0.921,4,-4.514,0,0.0301,0.057,0.0016,0.853,0.76,131.95,269200,4,australian dance
0.651,0.85,7,-4.856,1,0.0367,0.259,0.0,0.92,0.539,123.021,207013,4,australian dance
0.71,0.563,7,-8.004,1,0.0403,0.125,0.0,0.196,0.427,101.931,173925,4,australian dance
0.763,0.94,10,-4.862,0,0.044,0.0264,0.397,0.475,0.767,127.994,262995,4,australian dance
0.645,0.945,7,-6.51,1,0.0412,0.0107,0.67,0.0927,0.602,122.023,176483,4,australian dance
0.703,0.99,6,-3.154,1,0.112,0.000452,0.224,0.0925,0.79,128.02,255000,4,australian dance
0.588,0.962,0,-4.333,1,0.0444,0.00324,0.0169,0.122,0.0874,127.984,202053,4,australian dance
0.758,0.855,11,-2.857,0,0.0371,0.00876,5.54e-06,0.0417,0.932,122.982,219599,4,australian dance
0.779,0.976,6,-4.524,0,0.0469,0.000251,0.857,0.0676,0.555,127.958,121875,4,australian dance
0.574,0.987,1,-3.529,1,0.0673,0.053,0.0202,0.313,0.223,125.02,167040,4,australian dance
0.535,0.903,8,-5.294,1,0.0627,0.111,0.0,0.5,0.231,127.977,194080,4,australian dance
0.724,0.81,5,-5.289,0,0.0329,0.0767,0.000856,0.172,0.725,121.983,239293,4,australian dance
0.805,0.584,1,-10.251,1,0.0427,0.0925,0.902,0.0908,0.19,126.035,351634,4,australian dance
0.635,0.868,0,-3.961,1,0.0376,0.0198,0.148,0.0865,0.252,127.985,440769,4,australian dance
0.347,0.579,4,-7.082,0,0.0426,0.0092,0.0015,0.0669,0.293,128.661,380439,4,australian dance
0.771,0.913,0,-6.695,1,0.0481,0.00103,0.853,0.106,0.612,124.95,307200,4,australian dance
0.747,0.732,11,-5.705,0,0.0599,0.0385,1.88e-05,0.238,0.479,128.048,219907,4,australian dance
0.71,0.962,8,-5.533,1,0.0411,0.009,2.35e-06,0.09,0.425,118.015,210613,4,australian dance
0.804,0.896,7,-7.827,1,0.0993,0.000366,0.0511,0.313,0.815,124.014,175729,4,australian dance
0.771,0.613,5,-4.635,1,0.0824,0.206,0.0,0.0809,0.39,127.989,184129,4,australian dance
0.807,0.512,1,-8.393,0,0.0738,0.00534,0.187,0.0848,0.418,125.998,469027,4,australian dance
0.534,0.716,0,-7.737,0,0.0557,0.00972,0.000447,0.0884,0.115,127.972,198790,4,australian dance
0.54,0.892,11,-4.985,1,0.11,0.233,9.35e-05,0.195,0.152,106.594,153304,3,big room
0.796,0.958,8,-4.205,0,0.121,0.0223,0.157,0.0388,0.744,126.025,229219,4,australian dance
0.478,0.818,4,-5.076,1,0.0377,0.00292,0.00789,0.438,0.163,127.953,226867,4,progressive house
0.754,0.812,10,-3.772,1,0.101,0.189,0.0,0.135,0.857,124.981,201680,4,australian dance
0.776,0.898,10,-6.965,0,0.0591,0.000515,0.885,0.0684,0.947,125.022,199973,4,australian dance
0.803,0.654,10,-8.004,1,0.0729,0.215,0.777,0.0814,0.444,128.006,423750,4,australian dance
0.593,0.851,5,-3.558,0,0.0632,0.000141,0.000316,0.181,0.606,140.011,236604,4,australian dance
0.608,0.781,1,-4.188,1,0.0362,0.000868,0.0,0.11,0.619,128.002,204413,4,australian dance
0.718,0.865,2,-5.151,0,0.0327,0.158,0.0,0.182,0.573,125.968,206000,4,australian dance
0.652,0.959,4,-5.047,1,0.0375,0.00172,0.000325,0.115,0.803,132.453,237720,4,australian pop
0.79,0.776,1,-5.537,0,0.138,0.0781,0.0,0.381,0.559,127.053,207889,4,australian dance
0.777,0.841,11,-4.819,0,0.0652,4.83e-05,0.269,0.477,0.864,127.002,386771,4,australian dance
0.712,0.923,11,-4.028,1,0.0627,0.0015,0.568,0.0961,0.724,127.999,238125,4,australian dance
0.7,0.633,4,-4.823,0,0.0556,0.000579,0.873,0.0748,0.8,128.004,321240,4,australian dance
0.697,0.861,9,-4.389,0,0.144,0.00482,1.83e-06,0.41,0.703,127.023,228200,4,australian pop
0.739,0.583,0,-6.434,0,0.173,0.33,0.00137,0.122,0.497,140.941,221787,4,downtempo
0.686,0.539,0,-9.517,1,0.0449,1.65e-05,0.636,0.0758,0.198,129.002,298560,4,australian dance
0.598,0.865,7,-3.707,1,0.182,0.000411,0.402,0.198,0.735,103.966,178347,4,australian pop
0.861,0.886,6,-4.762,1,0.0833,0.000665,0.737,0.0768,0.516,127.991,225938,4,australian dance
0.629,0.899,0,-4.153,0,0.147,0.000395,0.0,0.376,0.81,132.159,213453,4,australian dance
0.672,0.956,1,-5.253,1,0.0827,0.283,0.0,0.192,0.85,122.994,222440,4,australian pop
0.806,0.936,6,-5.223,0,0.054,0.0473,3.22e-05,0.177,0.786,127.102,200120,4,australian dance
0.569,0.913,9,-8.023,1,0.0345,0.00905,0.786,0.103,0.384,129.963,286661,4,australian dance
0.86,0.762,8,-4.192,1,0.0482,0.00015,0.0234,0.051,0.385,128.018,300000,4,australian dance
0.629,0.618,5,-5.51,0,0.0918,0.0245,0.0,0.0938,0.644,92.071,182950,4,australian dance
0.277,0.879,7,-4.513,1,0.1,0.00018,0.0337,0.0455,0.0351,192.036,352500,3,australian dance
0.833,0.619,4,-8.815,1,0.0929,0.000966,0.00633,0.0535,0.187,123.991,468806,4,australian dance
0.506,0.849,2,-3.782,1,0.0431,0.00676,5.65e-06,0.329,0.319,129.935,211000,4,australian pop
0.759,0.55,2,-8.018,1,0.056,0.269,2.3e-06,0.121,0.626,97.009,193720,4,indie soul
0.768,0.741,1,-9.252,0,0.0423,0.0234,7.2e-05,0.242,0.95,125.06,220000,4,europop
0.554,0.988,0,-2.896,1,0.141,0.0278,0.00213,0.241,0.398,127.996,178125,4,australian dance
0.759,0.767,10,-6.044,0,0.0355,0.0461,0.0702,0.166,0.448,121.972,196721,4,australian dance
0.639,0.647,0,-9.056,1,0.0352,0.436,0.000149,0.0927,0.643,154.143,293867,4,australian pop
0.642,0.869,6,-5.271,0,0.0452,0.252,0.0288,0.0708,0.376,123.91,149032,4,progressive electro house
0.703,0.655,3,-7.547,1,0.0278,0.461,0.00802,0.342,0.802,114.621,188610,4,australian rock
0.753,0.948,10,-4.031,1,0.275,0.00149,0.0057,0.0929,0.235,127.949,190312,4,australian dance
0.63,0.831,6,-4.965,1,0.087,0.108,1.87e-05,0.164,0.593,134.0,208000,4,australian dance
0.7,0.907,5,-4.897,0,0.0382,0.00133,0.0204,0.0739,0.947,135.156,260893,4,australian rock
0.502,0.801,0,-3.818,0,0.0494,0.119,0.0,0.508,0.134,128.08,211875,4,pop edm
0.926,0.673,9,-6.959,1,0.109,0.00549,6.1e-05,0.296,0.96,123.007,208960,4,australian dance
0.548,0.923,9,-4.066,1,0.0324,0.000435,0.00393,0.303,0.492,106.019,210747,4,australian dance
0.718,0.482,0,-10.86,1,0.0551,0.000479,0.162,0.179,0.9,140.02,250320,4,australian dance
0.766,0.563,9,-7.516,0,0.0339,0.0263,0.683,0.115,0.964,126.007,230640,4,dance pop
0.492,0.983,1,-3.134,1,0.102,0.000753,0.00367,0.716,0.804,175.006,230984,4,australian dance
0.905,0.819,8,-3.614,1,0.102,0.0507,0.0256,0.0415,0.518,127.988,302284,4,australian dance
0.444,0.557,0,-5.476,1,0.0602,0.453,0.0,0.152,0.296,115.058,234910,4,downtempo
0.682,0.805,4,-12.864,0,0.0856,0.0589,0.000683,0.0588,0.873,120.507,226427,4,australian dance
0.525,0.723,6,-6.245,1,0.0537,0.101,0.0,0.797,0.864,145.841,121318,4,australian dance
0.902,0.805,6,-5.003,1,0.0468,0.0748,0.0823,0.0914,0.745,124.985,157438,4,australian dance
0.723,0.566,11,-5.924,0,0.0493,0.084,0.0,0.509,0.528,89.866,146432,4,australian dance
0.669,0.436,6,-14.075,1,0.0575,0.066,8.38e-06,0.338,0.867,178.22,249733,4,australian dance
0.557,0.791,0,-7.201,1,0.0389,0.0254,0.000264,0.0605,0.895,122.34,210293,4,australian dance
0.72,0.643,1,-7.361,1,0.0481,0.115,0.52,0.098,0.463,123.022,226000,4,australian dance
0.319,0.865,2,-2.528,0,0.0415,0.132,0.0,0.152,0.0845,155.174,192015,4,australian dance
0.779,0.74,8,-4.136,1,0.056,0.0465,0.0,0.088,0.575,98.07,191786,4,australian dance
0.453,0.645,2,-5.434,1,0.0367,0.00844,8.5e-05,0.282,0.518,76.014,191507,4,australian dance
0.634,0.895,1,-4.445,1,0.216,0.0389,0.264,0.18,0.0935,150.057,190400,4,australian dance
0.656,0.973,11,-3.291,0,0.088,0.000567,0.477,0.304,0.608,127.995,363078,4,australian dance
0.531,0.817,2,-5.865,0,0.0364,0.48,0.0,0.0635,0.426,79.973,239787,4,australian dance
0.557,0.863,0,-5.321,0,0.0391,0.104,0.0,0.697,0.373,105.362,187587,4,australian dance
0.552,0.794,4,-4.863,0,0.104,0.00119,0.0,0.112,0.334,135.953,210360,4,electropop
0.862,0.517,8,-7.625,0,0.0508,0.00484,0.103,0.0988,0.504,118.004,274530,4,australian dance
0.536,0.944,1,-3.029,1,0.0867,0.000117,0.00345,0.353,0.589,174.031,272078,4,edm
0.574,0.514,11,-8.02,0,0.028,0.313,0.00362,0.274,0.352,111.005,186000,3,soft rock
0.777,0.564,10,-9.338,0,0.0644,0.36,0.644,0.0852,0.687,109.999,277682,4,vapor soul
0.359,0.67,0,-7.714,1,0.0402,0.321,0.00262,0.105,0.153,130.192,201530,4,australian dance
0.473,0.929,3,-3.825,0,0.0406,0.00353,0.000289,0.113,0.771,160.076,183049,4,australian dance
0.603,0.819,5,-6.7,0,0.0893,0.389,2.47e-05,0.371,0.498,77.009,228320,4,australian hip hop
0.81,0.583,1,-7.997,0,0.245,0.23,0.0,0.667,0.557,120.08,274005,4,australian hip hop
0.773,0.687,8,-5.704,1,0.368,0.103,0.0,0.381,0.726,82.974,217120,4,australian hip hop
0.712,0.855,0,-3.006,0,0.124,0.229,0.0,0.193,0.592,107.981,226560,4,australian pop
0.555,0.826,7,-4.762,1,0.303,0.131,0.0,0.687,0.685,97.162,214227,4,australian hip hop
0.75,0.813,11,-5.129,1,0.302,0.251,0.0,0.117,0.33,153.982,240013,4,australian hip hop
0.702,0.683,3,-8.567,0,0.134,0.0042,0.0,0.134,0.5,145.962,220627,4,australian hip hop
0.697,0.671,7,-5.826,1,0.391,0.152,0.0,0.0894,0.887,80.084,193411,4,australian hip hop
0.851,0.841,0,-6.385,0,0.077,0.0598,0.000236,0.294,0.86,130.448,229870,4,australian hip hop
0.369,0.618,6,-6.304,0,0.249,0.161,0.0,0.257,0.467,191.863,255890,4,australian pop
0.669,0.723,8,-7.181,1,0.298,0.377,0.0,0.0994,0.312,82.141,237613,4,australian hip hop
0.618,0.64,5,-9.186,0,0.0376,0.0477,0.06,0.14,0.269,113.885,217895,4,australian hip hop
0.743,0.542,9,-8.657,1,0.133,0.0139,2.02e-05,0.0764,0.342,101.018,208822,4,australian hip hop
0.779,0.755,0,-6.27,1,0.361,0.0361,0.0,0.662,0.594,113.861,259219,4,australian hip hop
0.607,0.712,9,-7.086,0,0.14,0.193,0.0,0.1,0.288,130.064,274227,4,australian hip hop
0.664,0.596,5,-4.384,0,0.0355,0.0969,8.84e-06,0.148,0.281,150.01,195222,4,australian pop
0.752,0.64,9,-6.59,1,0.033,0.154,0.0,0.102,0.692,100.083,251507,4,australian hip hop
0.755,0.817,8,-4.234,1,0.0542,0.0251,0.0,0.0757,0.503,119.957,228427,4,australian hip hop
0.844,0.622,11,-3.781,1,0.185,0.0382,0.0193,0.0681,0.767,90.008,255493,4,australian hip hop
0.741,0.694,6,-5.776,0,0.242,0.214,0.0,0.578,0.432,110.057,247013,4,australian hip hop
0.691,0.747,1,-5.92,1,0.354,0.404,0.0,0.164,0.663,159.99,212000,4,emo rap
0.815,0.845,2,-5.546,0,0.0964,0.0102,2.98e-06,0.318,0.728,96.021,208840,4,australian hip hop
0.778,0.631,1,-7.597,1,0.239,0.046,0.0,0.112,0.611,150.05,182400,4,australian hip hop
0.762,0.527,9,-8.705,1,0.296,0.677,0.0,0.212,0.217,92.02,189762,4,australian hip hop
0.512,0.564,1,-9.004,1,0.357,0.102,0.000108,0.118,0.451,146.985,216828,4,australian hip hop
0.737,0.855,9,-6.238,0,0.179,0.511,0.0,0.1,0.345,94.996,253933,4,australian hip hop
0.752,0.817,7,-10.025,1,0.323,0.0688,0.0,0.137,0.597,90.022,232067,4,australian hip hop
0.815,0.897,11,-4.181,1,0.173,0.122,1.15e-06,0.107,0.611,112.986,241293,4,australian hip hop
0.698,0.502,4,-7.559,1,0.0934,0.72,5.79e-06,0.307,0.717,83.77,239280,4,australian hip hop
0.646,0.732,2,-6.778,0,0.262,0.181,0.0,0.12,0.746,180.047,234387,4,australian hip hop
0.828,0.599,0,-6.593,1,0.0681,0.485,7.48e-06,0.0987,0.645,110.969,186253,4,australian hip hop
0.727,0.857,4,-6.415,0,0.349,0.0803,0.0,0.0867,0.604,191.982,208933,4,australian hip hop
0.713,0.751,11,-3.991,0,0.304,0.0386,0.000922,0.113,0.434,86.548,239107,4,australian hip hop
0.803,0.807,8,-4.065,1,0.163,0.0354,0.0,0.0538,0.821,103.041,214720,4,australian hip hop
0.66,0.708,10,-9.142,1,0.117,0.101,0.00185,0.0869,0.908,75.219,218307,4,australian hip hop
0.684,0.883,6,-5.381,0,0.12,0.606,0.0,0.0859,0.726,95.344,246893,4,australian hip hop
0.892,0.818,1,-5.809,0,0.2,0.124,4.29e-06,0.0837,0.878,108.512,215080,4,australian hip hop
0.754,0.638,5,-5.712,1,0.0817,0.241,0.0,0.0907,0.323,144.03,186689,4,australian hip hop
0.816,0.45,4,-9.25,0,0.244,0.0423,9.26e-05,0.0861,0.835,81.002,204328,4,australian hip hop
0.846,0.532,10,-8.471,0,0.281,0.264,0.0,0.393,0.144,120.035,158117,4,australian hip hop
0.679,0.508,6,-7.293,0,0.288,0.0772,0.00122,0.101,0.639,201.888,218620,4,australian hip hop
0.693,0.679,11,-6.946,0,0.253,0.017,0.0,0.286,0.516,94.874,156942,4,australian hip hop
0.686,0.683,11,-5.58,0,0.216,0.205,0.0,0.172,0.472,74.744,218987,4,australian hip hop
0.773,0.632,1,-5.917,1,0.127,0.199,0.0,0.0987,0.474,83.961,194693,4,australian hip hop
0.656,0.852,9,-6.175,0,0.265,0.112,0.0,0.149,0.475,87.032,248893,4,australian hip hop
0.757,0.683,9,-5.973,1,0.0366,0.285,0.0107,0.111,0.517,97.576,252492,4,australian hip hop
0.746,0.719,10,-7.66,0,0.319,0.0498,0.0,0.173,0.511,150.034,192262,4,australian hip hop
0.772,0.837,0,-3.721,1,0.213,0.275,0.0,0.083,0.67,95.028,234899,4,australian hip hop
0.709,0.508,6,-6.128,0,0.1,0.0229,0.0,0.112,0.506,89.796,210723,4,australian hip hop
0.414,0.79,0,-4.905,1,0.107,0.13,0.0,0.295,0.323,100.024,252374,4,australian hip hop
0.882,0.15,2,-23.836,1,0.542,0.11,0.0,0.0853,0.232,130.015,169600,4,australian hip hop
0.753,0.841,1,-6.222,1,0.286,0.232,0.0,0.111,0.527,145.116,176502,4,australian hip hop
0.686,0.539,0,-8.623,1,0.0348,0.13,1.94e-05,0.116,0.186,115.983,217285,4,australian pop
0.673,0.865,1,-5.093,0,0.185,0.017,0.0,0.154,0.835,103.505,258667,4,australian hip hop
0.742,0.671,1,-4.589,1,0.246,0.629,0.0,0.132,0.469,159.955,157312,4,escape room
0.839,0.624,6,-8.805,1,0.32,0.0255,7.49e-06,0.0646,0.934,174.087,236933,4,australian hip hop
0.786,0.834,1,-6.475,1,0.357,0.0977,1.19e-05,0.111,0.218,139.919,197788,4,australian hip hop
0.756,0.905,7,-5.861,0,0.0534,0.396,0.00285,0.212,0.601,98.998,293653,4,australian hip hop
0.732,0.665,8,-6.851,0,0.0584,0.117,0.000132,0.108,0.775,139.594,230757,4,australian hip hop
0.699,0.548,0,-8.508,0,0.202,0.643,0.0,0.275,0.494,97.978,250252,4,australian hip hop
0.696,0.798,8,-5.425,1,0.114,0.394,2.3e-05,0.211,0.821,93.001,220823,4,australian hip hop
0.942,0.671,7,-4.681,1,0.0903,0.0619,0.000464,0.341,0.694,119.907,175298,4,australian hip hop
0.792,0.76,10,-2.756,1,0.0549,0.00732,0.00459,0.128,0.692,139.03,205000,4,australian hip hop
0.846,0.584,11,-12.305,0,0.125,0.0998,7.81e-05,0.0896,0.654,139.953,234791,4,australian hip hop
0.706,0.757,0,-7.447,1,0.202,0.218,5.65e-06,0.457,0.835,153.064,204332,4,australian hip hop
0.554,0.309,1,-8.346,0,0.0664,0.891,0.0,0.168,0.0583,161.584,225829,4,australian hip hop
0.605,0.781,6,-4.557,0,0.279,0.241,6.8e-06,0.0688,0.395,180.023,197747,4,australian hip hop
0.865,0.644,1,-8.122,1,0.118,0.0012,0.0811,0.144,0.263,100.986,193000,4,australian hip hop
0.672,0.957,8,-3.785,0,0.0889,0.46,2.63e-05,0.0641,0.319,99.998,153554,4,australian hip hop
0.789,0.863,7,-5.725,1,0.112,0.0337,0.0,0.15,0.731,100.532,211622,4,australian hip hop
0.646,0.838,1,-4.958,1,0.0983,0.0628,0.0,0.0947,0.588,152.164,145263,4,australian hip hop
0.908,0.57,9,-5.113,1,0.133,0.0266,0.0,0.0779,0.813,149.974,193600,4,australian hip hop
0.969,0.655,1,-6.486,0,0.151,0.0108,0.0,0.109,0.392,106.969,150280,4,australian hip hop
0.688,0.481,5,-10.904,0,0.316,0.276,9.51e-05,0.122,0.212,90.253,248833,4,australian hip hop
0.493,0.569,7,-7.011,1,0.297,0.17,0.000327,0.122,0.308,90.134,298750,4,australian hip hop
0.972,0.77,11,-8.982,0,0.2,0.174,0.0,0.0748,0.903,114.994,166957,4,australian hip hop
0.743,0.594,8,-6.726,1,0.107,0.15,0.0,0.106,0.617,119.995,181639,4,australian hip hop
0.907,0.791,8,-5.234,1,0.0577,0.0346,0.0,0.55,0.954,132.045,202571,4,australian hip hop
0.739,0.739,9,-5.173,1,0.218,0.415,0.0,0.104,0.197,125.003,156600,4,australian hip hop
0.639,0.824,1,-5.13,1,0.237,0.0425,0.0,0.0665,0.742,92.976,218187,4,australian hip hop
0.78,0.448,6,-6.978,1,0.0446,0.644,0.0,0.213,0.649,144.849,174621,4,australian hip hop
0.733,0.632,8,-8.778,1,0.111,0.0433,0.000131,0.124,0.648,157.025,126000,4,australian hip hop
0.815,0.53,4,-7.635,1,0.143,0.423,0.0,0.0714,0.721,123.985,174194,4,australian hip hop
0.84,0.789,6,-4.869,0,0.096,0.0205,0.0,0.212,0.554,100.018,176046,4,australian hip hop
0.389,0.91,9,-5.763,0,0.228,0.000992,2.88e-05,0.263,0.349,129.926,220767,4,australian hip hop
0.64,0.5,1,-8.63,1,0.205,0.188,2.18e-05,0.106,0.646,129.877,214154,4,australian hip hop
0.854,0.679,8,-9.188,0,0.276,0.0271,6.89e-06,0.0904,0.749,147.934,136216,4,australian hip hop
0.432,0.347,10,-10.979,0,0.126,0.77,0.0346,0.113,0.549,79.093,144981,3,australian hip hop
0.615,0.578,7,-7.556,1,0.0291,0.249,6.01e-05,0.147,0.205,129.92,221597,4,australian hip hop
0.797,0.495,2,-13.722,0,0.196,0.74,0.00192,0.121,0.223,131.975,279000,4,australian hip hop
0.714,0.683,1,-5.033,0,0.0633,0.057,0.000339,0.0623,0.364,140.015,274286,4,australian hip hop
0.848,0.554,8,-4.436,0,0.167,0.119,0.0,0.0746,0.804,114.992,204565,4,australian hip hop
0.825,0.746,9,-6.562,0,0.259,0.0571,0.0,0.116,0.596,81.009,171852,4,australian hip hop
0.571,0.565,7,-5.605,1,0.231,0.368,0.0256,0.103,0.267,112.02,214579,5,australian hip hop
0.806,0.714,1,-7.035,1,0.302,0.0478,0.0,0.128,0.518,98.053,252160,4,australian hip hop
0.654,0.498,2,-8.899,0,0.0385,0.253,3.18e-05,0.305,0.351,90.021,165112,4,australian hip hop
0.951,0.482,1,-10.566,1,0.257,0.0637,0.0,0.109,0.567,105.034,141714,4,australian hip hop
0.772,0.623,1,-8.953,1,0.179,0.0406,0.0,0.151,0.72,159.036,195472,4,australian hip hop
0.597,0.674,11,-8.665,1,0.187,0.0219,1.59e-05,0.109,0.67,88.061,307000,4,australian hip hop
0.903,0.666,5,-5.813,0,0.153,0.0272,0.0,0.147,0.708,91.548,169000,4,australian hip hop
0.653,0.709,5,-3.19,1,0.0656,0.0707,0.0,0.0878,0.671,87.01,171437,4,australian pop
0.502,0.321,9,-8.601,1,0.0441,0.851,0.0,0.156,0.348,121.991,189907,4,australian pop
0.542,0.589,8,-6.813,1,0.0284,0.246,0.0,0.188,0.336,133.838,251280,4,australian pop
0.457,0.915,6,-2.232,1,0.238,0.117,2.65e-06,0.339,0.551,101.654,205613,4,australian pop
0.678,0.78,0,-4.999,1,0.062,0.131,0.0,0.0733,0.464,105.023,250920,4,australian pop
0.396,0.351,4,-7.787,1,0.0655,0.591,0.0,0.158,0.245,182.457,220867,3,australian pop
0.571,0.714,11,-5.005,1,0.0303,0.08,0.0,0.478,0.741,122.955,212627,4,australian pop
0.523,0.818,4,-4.062,0,0.071,0.344,0.0,0.098,0.32,135.56,195480,4,talent show
0.502,0.66,10,-11.852,1,0.0394,0.393,0.000138,0.608,0.722,85.209,300733,4,australian rock
0.714,0.652,10,-5.716,1,0.0455,0.245,0.0,0.187,0.49,122.984,213659,4,australian pop
0.683,0.572,7,-7.086,1,0.0447,0.11,1.54e-05,0.0895,0.583,100.035,226853,4,australian pop
0.611,0.44,4,-6.046,1,0.0296,0.672,0.0,0.114,0.264,128.097,201773,4,australian rock
0.707,0.275,4,-14.816,1,0.0328,0.13,0.0,0.066,0.195,93.99,256107,4,australian rock
0.661,0.79,0,-5.669,1,0.0515,0.372,0.0,0.285,0.822,91.812,214147,4,australian pop
0.777,0.554,7,-4.315,1,0.0554,0.228,1.04e-05,0.0616,0.489,101.007,164554,4,boy band
0.469,0.425,4,-6.879,1,0.037,0.689,0.000324,0.0697,0.156,191.536,231667,3,australian pop
0.61,0.601,10,-9.396,1,0.0269,0.0539,1.03e-05,0.327,0.273,102.99,218880,3,australian pop
0.671,0.727,5,-4.405,0,0.0372,0.201,0.0,0.158,0.577,104.016,215520,4,australian pop
0.597,0.526,7,-6.825,1,0.0286,0.426,0.0393,0.116,0.396,79.015,185059,4,australian pop
0.557,0.783,6,-4.893,0,0.234,0.0171,0.0172,0.151,0.442,177.008,255360,4,post-teen pop
0.679,0.877,7,-4.013,1,0.034,0.00523,0.0,0.0409,0.913,117.97,182520,4,australian pop
0.567,0.888,7,-4.459,1,0.0474,0.133,0.0,0.219,0.525,125.046,253900,4,australian pop
0.582,0.796,8,-4.017,1,0.0563,0.0253,0.0,0.211,0.547,100.02,212800,4,australian pop
0.489,0.879,9,-3.787,1,0.0688,0.00092,0.00285,0.248,0.741,156.576,228560,4,australian rock
0.715,0.635,0,-6.747,1,0.0444,0.0998,2.08e-05,0.113,0.232,102.021,220501,4,australian pop
0.422,0.745,8,-4.632,1,0.0378,0.221,0.0,0.0981,0.588,95.487,193447,4,australian pop
0.588,0.859,7,-8.719,1,0.0411,0.00019,0.0224,0.452,0.854,125.013,234453,4,australian pop
0.701,0.605,0,-6.024,1,0.0297,0.653,0.0,0.0753,0.505,106.968,210455,4,australian pop
0.525,0.803,0,-4.052,0,0.0492,0.00129,0.000868,0.29,0.383,100.094,228000,4,australian pop
0.713,0.848,0,-5.25,0,0.0536,0.0275,0.0,0.307,0.732,128.01,220173,4,australian pop
0.373,0.938,11,-3.913,1,0.0997,0.0117,5.56e-05,0.155,0.391,138.276,250400,4,australian rock
0.463,0.701,2,-7.292,1,0.0339,0.033,0.0,0.191,0.741,167.773,221080,4,australian pop
0.57,0.684,6,-7.054,1,0.0465,0.136,0.0,0.205,0.531,89.012,213183,4,australian pop
0.541,0.518,7,-4.12,1,0.0451,0.272,0.0,0.0835,0.305,75.134,187640,4,australian pop
0.61,0.44,0,-7.864,1,0.0256,0.564,0.000897,0.0923,0.168,79.002,287093,4,australian pop
0.7,0.499,6,-7.318,1,0.156,0.734,0.000425,0.125,0.442,180.269,212120,3,australian pop
0.542,0.317,0,-10.278,1,0.0452,0.799,0.0,0.0879,0.224,85.904,209360,4,australian pop
0.474,0.918,7,-4.21,1,0.177,0.129,0.0,0.238,0.655,164.049,254045,4,australian rock
0.665,0.776,0,-3.693,1,0.0493,0.0117,0.0,0.156,0.81,117.962,226987,4,boy band
0.638,0.571,1,-7.311,1,0.0248,0.141,0.000141,0.275,0.339,113.978,222987,4,australian rock
0.547,0.723,5,-4.276,1,0.0277,0.00413,0.0,0.174,0.283,112.943,191613,4,australian pop
0.705,0.78,7,-6.267,1,0.0805,0.456,0.00152,0.115,0.457,142.028,218228,4,folk-pop
0.738,0.696,1,-3.59,1,0.0305,0.0236,9.09e-05,0.338,0.892,101.988,217136,4,australian pop
0.734,0.923,11,-8.189,1,0.0561,0.0495,1.29e-05,0.0612,0.847,109.661,194533,4,australian rock
0.478,0.582,5,-5.318,1,0.0299,0.544,0.0,0.103,0.211,127.902,241440,4,australian pop
0.344,0.592,4,-5.582,1,0.0323,0.0626,5.98e-06,0.13,0.0396,149.724,203640,4,australian pop
0.346,0.118,5,-16.287,1,0.0373,0.97,7.3e-06,0.0855,0.0751,134.583,265588,4,australian pop
0.451,0.654,0,-6.629,0,0.0299,0.0182,0.0,0.105,0.294,79.978,258992,4,australian pop
0.562,0.363,8,-8.808,1,0.0329,0.426,0.000382,0.146,0.226,127.996,328973,4,australian pop
0.775,0.469,10,-7.363,0,0.0322,0.0102,2.99e-06,0.122,0.644,94.972,154187,4,australian pop
