,Unnamed: 0,endTime,artistName,trackName,msPlayed,trackID,duration_ms,key,mode,time_signature,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo
11364,11364,5/15/2020 02:15,Washed Out,Feel It All Around,192080,4V0x90QcMh4ZxwHzEWOdtK,192080.0,8.0,1.0,4.0,0.000105,0.34,0.737,0.762,0.0699,-4.681,0.0582,0.499,172.022
11365,11365,5/15/2020 02:19,Phantogram,Don't Move,258186,,,,,,,,,,,,,,
11366,11366,5/15/2020 02:22,Casa del Mirto,The Haste,180928,4V7V1GlWBGxW7joFGLMoTt,180929.0,3.0,0.0,4.0,0.0109,0.62,0.92,0.871,0.282,-3.272,0.28,0.962,170.136
11367,11367,5/15/2020 02:24,Beach Fossils,What a Pleasure,152684,6p5oyiuAmfNdm526xamHxf,152685.0,2.0,1.0,4.0,0.000176,0.523,0.938,0.929,0.32,-4.362,0.0652,0.877,152.009
11368,11368,5/15/2020 02:29,Sixth June,Back for a Day,298230,1NLfZKsaPrevELK2n763BN,298231.0,9.0,0.0,4.0,0.00148,0.595,0.677,0.802,0.139,-7.981,0.0276,0.288,125.012
11369,11369,5/15/2020 02:33,Toro y Moi,Low Shoulder,215960,040UOyM8zA98LFhvJdbcG4,215960.0,8.0,0.0,4.0,0.0643,0.671,0.915,0.0404,0.189,-4.767,0.0581,0.852,100.021
11370,11370,5/15/2020 02:37,Neon Indian,Deadbeat Summer,242706,6wSLEvYkwVsVJqB9WkxYKs,242707.0,0.0,1.0,4.0,0.00953,0.659,0.664,0.00045,0.0788,-5.628,0.217,0.708,119.983
11371,11371,5/15/2020 02:41,Lone,Jaded,289082,0Ip2pWYQmo8NUxKql20QPk,289083.0,1.0,1.0,4.0,0.738,0.642,0.286,0.737,0.105,-19.865,0.0389,0.0869,94.998
11372,11372,5/15/2020 02:46,Chromatics,Cherry,271952,4sRmzVSedvFkENbSJ342Ex,271952.0,7.0,0.0,4.0,0.0338,0.656,0.784,0.233,0.175,-6.389,0.0354,0.802,108.245
11373,11373,5/15/2020 02:50,YACHT,Second Summer - RAC Mix,274672,5TuUUmKQNHPmiEzN9EGY4U,274672.0,6.0,1.0,4.0,0.383,0.688,0.763,0.559,0.116,-6.787,0.0338,0.36,120.002
11374,11374,5/15/2020 02:53,Giraffage,Feels,190758,7mb8p8MJ6zZUgu7b0mKDel,190759.0,10.0,1.0,4.0,0.604,0.648,0.582,0.253,0.111,-9.687,0.0464,0.361,144.998
11375,11375,5/15/2020 02:57,Toro y Moi,Rose Quartz,253108,6b7z3keZ5gDJ2zBnyrke9P,253108.0,0.0,0.0,4.0,0.075,0.752,0.482,0.671,0.313,-12.355,0.0312,0.416,109.968
11376,11376,5/15/2020 03:04,LCD Soundsystem,Someone Great,390012,2VGDntFPvgvqSiUf9ITEfW,390013.0,7.0,1.0,4.0,0.0418,0.722,0.894,0.00374,0.11,-5.903,0.0325,0.396,113.003
11377,11377,5/15/2020 03:09,Photay,Reconstruct (feat. Seafloor),309188,3PyKyatWHlHeqASgRYSkpV,309188.0,6.0,1.0,4.0,0.412,0.51,0.508,0.729,0.121,-10.358,0.117,0.247,178.23
11378,11378,5/15/2020 03:12,Cut Copy,Saturdays,217906,6GpwkENEvGqAr0PXMwB1gL,217907.0,1.0,1.0,4.0,0.00872,0.832,0.756,0.195,0.0693,-6.332,0.0533,0.799,120.168
11379,11379,5/15/2020 03:17,Caribou,Silver,316653,5xVZk4Vt12ViVyoircV9iP,316653.0,1.0,0.0,4.0,0.141,0.612,0.607,0.167,0.104,-8.637,0.0396,0.661,79.975
11380,11380,5/15/2020 03:22,TOKiMONSTA,Steal My Attention,260617,3F2Vq9ZHzNZmHMBuaf4LcP,260617.0,11.0,0.0,4.0,0.0652,0.63,0.702,0.0522,0.112,-9.026,0.163,0.329,104.985
11381,11381,5/15/2020 03:25,Lucy In Disguise,V.T.W.A,240053,3XZssUmtDdhFK1tZJasgXD,240053.0,8.0,1.0,4.0,0.113,0.61,0.858,0.81,0.0862,-6.149,0.0407,0.375,160.001
11382,11382,5/15/2020 03:30,Crystal Castles,Crimewave,258453,3yQFmN8A5S8Kf1nUJuvb01,258453.0,4.0,0.0,4.0,0.184,0.746,0.691,0.0259,0.205,-7.533,0.0403,0.888,119.982
11383,11383,5/15/2020 03:33,Goth Babe,Weekend Friend,209454,2d3QlXE6FXFDeodiS66yjM,209455.0,1.0,1.0,4.0,0.032,0.409,0.594,0.0391,0.0904,-9.725,0.031,0.212,110.187
11384,11384,5/15/2020 03:37,Chrome Sparks,All Or Nothing,260520,7nDufsvzemiifuugvyVrk3,260520.0,1.0,1.0,4.0,0.258,0.7,0.515,0.48,0.0963,-8.251,0.0989,0.371,142.948
11385,11385,5/15/2020 03:41,Blood Orange,Charcoal Baby,242341,3bBmpVl9rQKJsFFGLFilIS,242341.0,7.0,0.0,4.0,0.14,0.622,0.46,0.000369,0.119,-8.389,0.0372,0.514,183.241
11386,11386,5/15/2020 03:46,Lusine,Just a Cloud,332307,3geVgfR9vQFIBOg5CwhoVp,332307.0,7.0,1.0,4.0,0.185,0.644,0.547,0.188,0.1,-11.141,0.252,0.591,75.008
11387,11387,5/15/2020 03:50,Miami Horror,Sometimes,253728,6C8xyofCEYnUxNoxqysWj0,253729.0,7.0,0.0,4.0,0.0176,0.581,0.86,8.02e-05,0.175,-4.994,0.0335,0.43,124.983
11388,11388,5/15/2020 03:54,Neon Indian,Annie,242187,0GaDEH6o2nxvqRPqNTCtET,242188.0,2.0,1.0,4.0,0.0233,0.738,0.849,0.0317,0.309,-6.246,0.0822,0.872,95.987
11389,11389,5/15/2020 03:58,Unknown Mortal Orchestra,Multi-Love,250800,0PEXp5yk0sx9dJ8JzwvjJb,250800.0,3.0,0.0,4.0,0.571,0.784,0.506,0.0,0.139,-5.243,0.0403,0.545,120.141
11390,11390,5/15/2020 04:03,TOKiMONSTA,Rose's Thorn,264733,0VCUjtHZm8SRvKLWGzQKBf,264734.0,4.0,0.0,4.0,0.0715,0.54,0.859,0.762,0.128,-5.479,0.0374,0.222,157.921
11391,11391,5/15/2020 04:05,Chrome Sparks,Marijuana,181149,63PEsIWyy3QgiPy4u5I9pG,181149.0,1.0,0.0,4.0,0.0626,0.697,0.655,0.774,0.353,-9.781,0.15,0.415,86.969
11392,11392,5/15/2020 04:09,SBTRKT,Wildfire,201000,06U3tIapsJ0X6dZx5nhLtt,201000.0,0.0,0.0,4.0,0.0308,0.841,0.481,0.000515,0.0896,-7.188,0.387,0.341,139.574
11393,11393,5/15/2020 04:13,Blood Orange,You're Not Good Enough,261360,,,,,,,,,,,,,,
11394,11394,5/15/2020 04:18,RAC,We Belong - Odesza Remix,318306,4tO93FtEpqdVA0b9RXK4xI,318307.0,0.0,1.0,4.0,0.00049,0.628,0.782,0.203,0.117,-8.225,0.0429,0.0691,115.0
11395,11395,5/15/2020 04:22,Toro y Moi,Girl Like You,223773,6TFUZ8Bt1brEwomY90SKXi,223773.0,1.0,1.0,4.0,0.35,0.629,0.823,0.039,0.0801,-5.744,0.0597,0.397,169.961
11396,11396,5/15/2020 04:25,TV Girl,Cigarettes out the Window,198960,5GKekzF1YcR2DQd9c3DI8y,198961.0,0.0,1.0,4.0,0.121,0.626,0.659,0.0,0.17,-5.669,0.0337,0.594,113.551
11397,11397,5/15/2020 04:29,Giraffage,Maybes - RAC Mix,234970,2QbTsEUF97LixvDbyKUdCj,234971.0,6.0,1.0,4.0,0.143,0.569,0.791,0.655,0.109,-6.757,0.0355,0.298,139.78
11398,11398,5/15/2020 04:34,Neon Indian,Slumlord,315595,6O1G9pwLEidT5QTjuZw3tL,315595.0,1.0,1.0,4.0,0.228,0.63,0.98,0.00661,0.487,-4.914,0.059,0.799,108.009
11399,11399,5/15/2020 04:37,Com Truise,Cyanide Sisters,183609,3CwK0oEtu9bCl0R5nuMzjx,183609.0,1.0,1.0,4.0,0.61,0.704,0.45,0.778,0.193,-9.908,0.0748,0.507,85.053
11400,11400,5/15/2020 04:40,Photay,No Sass,229091,3r2CpMRlTWexGhZhQeJtAo,229091.0,8.0,0.0,4.0,0.631,0.597,0.558,0.42,0.248,-8.47,0.0984,0.178,134.034
11401,11401,5/15/2020 04:44,Jai Paul,BTSTU (Edit),209493,5hqVCLyCQJA24IupqEEmvL,209493.0,1.0,1.0,4.0,0.784,0.658,0.38,0.00113,0.426,-7.206,0.438,0.544,89.961
11402,11402,5/15/2020 04:47,Blood Orange,Best to You,225747,1p2TWJxUlHE5JR0sE6E1d7,225748.0,0.0,1.0,4.0,0.181,0.658,0.785,0.00223,0.724,-8.513,0.036,0.345,125.015
11403,11403,5/15/2020 04:51,Flying Lotus,Never Catch Me,234486,6CTG85NJI1Wm60pxTSRNwL,234487.0,8.0,1.0,4.0,0.316,0.526,0.936,0.000384,0.261,-4.576,0.263,0.283,81.305
11404,11404,5/15/2020 04:58,Jacques Greene,Another Girl,402958,0eHYHJ7tpSXYvka4zgejeG,402958.0,1.0,1.0,5.0,0.171,0.338,0.703,0.767,0.3,-7.376,0.0649,0.69,167.993
11405,11405,5/15/2020 05:02,Mr Twin Sister,Echo Arms,267604,45jAFoBsMJwdoLaB6BIkcJ,267604.0,5.0,0.0,4.0,0.00406,0.783,0.545,0.087,0.201,-11.422,0.0417,0.578,108.019
11406,11406,5/15/2020 05:05,SBTRKT,Pharaohs,218146,0pCfSt6UeiUQH8z90Hoaa6,218147.0,5.0,0.0,4.0,0.00972,0.794,0.578,0.748,0.115,-8.507,0.0571,0.636,127.013
11407,11407,5/15/2020 05:09,Miami Horror,Colours in the Sky (feat Cleopold),250947,6zkUA9gcgPJHaGQcSQBVC6,250948.0,5.0,1.0,4.0,0.302,0.464,0.76,1.87e-05,0.349,-5.938,0.0296,0.392,87.982
11408,11408,5/15/2020 05:12,HOMESHAKE,Give It to Me,188971,2UsREIjT72ZEZnhdvpyg7R,188971.0,5.0,1.0,4.0,0.18,0.529,0.644,0.188,0.493,-7.383,0.069,0.0682,57.107
11409,11409,5/15/2020 05:17,Toro y Moi,So Many Details,285036,5Z7cI9glyUTDTRtWSs8K9I,285037.0,5.0,0.0,4.0,0.0428,0.625,0.623,0.0576,0.157,-11.125,0.0655,0.196,143.991
11410,11410,5/15/2020 05:22,Cut Copy,Glittering Clouds,335653,5sK6OQOckdCY2Q1tgBQz11,335653.0,6.0,0.0,4.0,0.00845,0.707,0.607,0.457,0.154,-7.042,0.0386,0.369,117.977
11411,11411,5/15/2020 05:27,Grimes,4ÆM,270982,4keclC0eBhQm8lFtYmX01K,270983.0,7.0,0.0,4.0,0.00971,0.482,0.905,0.29,0.288,-4.371,0.0418,0.116,93.017
11412,11412,5/15/2020 14:11,Shlohmo,Apathy,284336,5IOHx7dO2JkNGSLrdkSrQx,325500.0,8.0,0.0,3.0,0.00586,0.367,0.674,1.07e-05,0.0957,-5.762,0.0308,0.0654,99.895
11413,11413,5/15/2020 14:14,Suff Daddy,Paper Proclamation (feat. Mayer Hawthorne) - Pat Van Dyke Remix,212869,0BpH29ay1GGXr1ofgCgtXy,212870.0,5.0,1.0,4.0,0.0989,0.761,0.331,0.0193,0.101,-16.321,0.0893,0.315,114.915
11414,11414,5/15/2020 14:19,Anderson .Paak,Am I Wrong (feat. ScHoolboy Q),253520,1UjyF6okUHhnVxaLV8ojsA,253520.0,11.0,0.0,4.0,0.0588,0.729,0.799,0.00218,0.0948,-7.378,0.0779,0.532,115.04
11415,11415,5/15/2020 14:22,Zimmer,Wildflowers,217986,5xl0p7WkEry8QAOxTs28kY,217987.0,9.0,0.0,4.0,0.35,0.728,0.544,0.594,0.179,-7.848,0.0505,0.246,101.029
11416,11416,5/15/2020 14:25,Fabich,Back to Life,180000,7MVwXNWOCJRlUgzqPw73tH,180000.0,4.0,0.0,4.0,0.0179,0.873,0.377,0.0,0.122,-9.248,0.128,0.772,116.081
11417,11417,5/15/2020 14:30,Justice,Pleasure x Newjack x Civilization (WWW),338491,4qjaG01IhHt3ZdO1FVakbs,338491.0,7.0,1.0,4.0,0.00666,0.598,0.692,0.000258,0.164,-5.911,0.0489,0.412,117.034
11418,11418,5/15/2020 14:34,Young Franco,Girls Don't Cry,211638,6AFa1inJFSO1rnscIa8KfF,211639.0,3.0,0.0,4.0,0.32,0.786,0.541,0.0,0.134,-6.909,0.145,0.575,110.172
11419,11419,5/15/2020 14:38,Pomo,So Fine,240000,3hZSz78NUl6gGOKUAEmKhE,240000.0,9.0,1.0,4.0,0.0108,0.68,0.738,0.822,0.0972,-5.996,0.0409,0.15,115.953
11420,11420,5/15/2020 14:39,Moloko,Sing It Back,226194,53qhh1kdcX4gRBShoW4LK8,278000.0,3.0,0.0,4.0,0.00698,0.761,0.775,0.000543,0.0512,-7.495,0.0339,0.966,123.017
11421,11421,5/15/2020 14:41,Mura Masa,Move Me,202586,,,,,,,,,,,,,,
11422,11422,5/15/2020 14:45,Souleance,Tropicalidad,267348,1RnMclprKQmMYNB7S1Ppve,267348.0,7.0,1.0,4.0,0.000688,0.886,0.815,0.497,0.327,-6.821,0.0382,0.224,119.987
11423,11423,5/15/2020 14:48,Barney Artist,Stay Close,156687,6KugjM6PRQO7eqLo9AfWiL,156687.0,1.0,0.0,3.0,0.317,0.869,0.647,2.24e-05,0.181,-8.547,0.349,0.325,110.135
11424,11424,5/15/2020 14:51,KAYTRANADA,10%,186684,41SwdQIX8Hy2u6fuEDgvWr,186680.0,6.0,0.0,4.0,0.0267,0.794,0.757,0.000306,0.0621,-6.644,0.123,0.615,107.99
11425,11425,5/15/2020 14:55,KAYTRANADA,BULLETS,299000,54B9SGrQI1Yfu0vuoBZBGy,299000.0,6.0,0.0,4.0,0.14,0.863,0.75,0.0892,0.102,-9.273,0.0734,0.568,125.04
11426,11426,5/15/2020 14:59,Pomo,Start Again,246355,31yRoM8ZcgZGjNWmKRPsFW,246355.0,7.0,0.0,4.0,0.0251,0.594,0.791,0.0224,0.0849,-6.179,0.332,0.8,214.516
11427,11427,5/15/2020 15:04,KAYTRANADA,At All,287248,0aR99yr1CNoxlZxm2veB65,287249.0,2.0,1.0,4.0,0.0399,0.898,0.471,0.698,0.0694,-10.13,0.519,0.41,120.099
11428,11428,5/15/2020 15:07,Mark Ronson,I Can't Lose (feat. Keyone Starr) - Pomo Remix,217200,52yAJNEvLjD5wRMnSDa3na,217200.0,11.0,1.0,4.0,0.0615,0.757,0.639,1.45e-05,0.18,-7.34,0.434,0.459,115.234
11429,11429,5/15/2020 15:11,Phony Ppl,End of The niGht.,194680,2p4ARx5nk3b9Jh07ivQR1c,194680.0,8.0,0.0,4.0,0.0618,0.809,0.671,8.1e-05,0.469,-7.4,0.0837,0.651,109.967
11430,11430,5/15/2020 15:14,Channel Tres,Topdown,230013,56dDonzTxrZKWuVDqUOYGd,230013.0,1.0,1.0,4.0,0.0254,0.827,0.54,0.164,0.145,-8.543,0.0925,0.49,120.055
11431,11431,5/15/2020 15:18,KAYTRANADA,YOU'RE THE ONE,227706,,,,,,,,,,,,,,
11432,11432,5/15/2020 15:21,Domo Genesis,Dapper (feat. Anderson .Paak),193093,2Nh2cMryoXl7BrZoIeN2Pr,193093.0,1.0,0.0,4.0,0.0711,0.753,0.594,0.0,0.391,-9.486,0.0816,0.562,112.568
11433,11433,5/15/2020 15:23,Denzel Curry,Track07,123520,17Xxp5dtS4GmdGjNZNb5Gk,123520.0,10.0,0.0,4.0,0.00856,0.609,0.623,0.0514,0.404,-7.865,0.089,0.369,93.929
11434,11434,5/15/2020 15:26,Sango,Conte a Todos,192000,05UpUTOoVV6PVjfIhjretZ,192000.0,3.0,0.0,4.0,0.144,0.869,0.843,0.19,0.338,-5.412,0.302,0.634,130.067
11435,11435,5/15/2020 15:28,Chance the Rapper,All Night (feat. Knox Fortune),141542,60xaS8mYBKUW4VQQ666N0T,141542.0,2.0,1.0,4.0,0.0358,0.704,0.777,0.0,0.151,-5.729,0.195,0.392,111.921
11436,11436,5/15/2020 15:32,KAYTRANADA,LITE SPOTS,230920,3Fc7k96EGOGiJBMZUxbpq7,230920.0,1.0,1.0,4.0,0.0346,0.884,0.549,0.0698,0.112,-11.683,0.471,0.394,120.461
11437,11437,5/15/2020 15:37,Mac Miller,Dang! (feat. Anderson .Paak),305350,5iUQMwxUPdJBFeGkePtM66,305350.0,5.0,0.0,4.0,0.00826,0.836,0.67,0.000355,0.0837,-6.907,0.23,0.556,107.018
11438,11438,5/15/2020 15:40,Phairo,Pelican,230217,0WCHiHxRqplja7YBhuuVeZ,230217.0,10.0,0.0,4.0,0.0408,0.844,0.545,0.909,0.0602,-7.485,0.0531,0.313,117.036
11439,11439,5/15/2020 15:43,GoldLink,Fall in Love (feat. Ciscero),184571,2RISD4aJrioDB54exm5WWM,184571.0,1.0,1.0,4.0,0.058,0.627,0.837,0.000567,0.328,-7.162,0.36,0.504,105.105
11440,11440,5/15/2020 15:47,Lou Phelps,Average (feat. Kallitechnis),233311,7AewiR0SOgfi8AXBnQz6Ih,233311.0,9.0,0.0,4.0,0.0733,0.715,0.565,0.0,0.356,-2.419,0.0971,0.267,75.04
11441,11441,5/15/2020 15:50,SebastiAn,Arabest,196000,3FZwZlRaqbxhmOHpfErzrF,196000.0,0.0,0.0,4.0,0.195,0.741,0.931,0.00356,0.272,-3.185,0.124,0.748,112.993
11442,11442,5/15/2020 15:53,Suff Daddy,Pompette,156664,1myv6RnzMMCvJijka3srYg,156665.0,1.0,1.0,4.0,0.164,0.761,0.741,0.808,0.0939,-6.844,0.159,0.931,85.003
11443,11443,5/15/2020 15:57,Pomo,Intoxicated,270250,1UJfRw8dHb8nn6NCcFFPei,270250.0,7.0,0.0,4.0,0.721,0.837,0.594,0.0018,0.107,-9.337,0.194,0.682,120.01
11444,11444,5/15/2020 16:01,BANKS,Warm Water - Snakehips Remix,253584,63Ly2sEzloc9s0yAXlMi6r,253585.0,4.0,0.0,4.0,0.241,0.511,0.678,0.0,0.0948,-6.858,0.869,0.405,212.137
11445,11445,5/15/2020 16:06,Sean Leon,Iceberg Slim,292096,18NOhaCO4n5u5pWd7L3BXy,292096.0,11.0,0.0,4.0,0.000548,0.614,0.515,0.186,0.349,-8.544,0.23,0.288,125.97
11446,11446,5/15/2020 16:09,Medasin,Daydream,200838,6DEDhjTllUrPw29BivTvn2,200838.0,3.0,1.0,5.0,0.415,0.466,0.686,0.0706,0.144,-8.751,0.0602,0.256,109.553
11447,11447,5/15/2020 16:12,Shay Lia,Funky Thang,160780,5zVB1UcrO52SUONu7h7F7U,160781.0,0.0,1.0,4.0,0.137,0.732,0.649,8.57e-05,0.113,-7.672,0.412,0.47,120.073
11448,11448,5/15/2020 16:15,Reva DeVito,SO BAD,191550,2bUQQb4TlVIT3PooYy7GAb,191550.0,7.0,1.0,4.0,0.035,0.781,0.39,0.0164,0.097,-9.698,0.164,0.52,114.991
11449,11449,5/15/2020 16:17,Full Crate,A Storm on a Summers Day,178355,4svk9KGtIVSEoeG2VjIUSy,178356.0,0.0,1.0,4.0,0.696,0.726,0.295,0.000356,0.172,-14.504,0.219,0.138,115.067
11450,11450,5/15/2020 16:21,KAYTRANADA,DYSFUNCTIONAL,240757,60y3oBiHHIlOzUFZRWP6Ak,240758.0,1.0,1.0,4.0,0.00113,0.808,0.805,0.0585,0.193,-3.392,0.103,0.886,107.965
11451,11451,5/15/2020 16:26,JMSN,Love & Pain (Kaytranada Remix),288027,14u0zLm6T13VV72Gggpll8,288027.0,8.0,1.0,4.0,0.00655,0.841,0.337,0.000257,0.0729,-5.98,0.315,0.435,120.01
11452,11452,5/15/2020 16:30,Elujay,Golden,252861,72vRgf0oI9DQgyNMcB4qOB,252861.0,11.0,0.0,4.0,0.0924,0.821,0.622,0.000197,0.0864,-7.001,0.0779,0.611,115.962
11453,11453,5/15/2020 16:33,Jonti,Zuki,183373,6tlQPJtBkKHRDrFU0As6QC,183373.0,1.0,1.0,3.0,0.558,0.63,0.43,0.864,0.0702,-9.787,0.0462,0.688,177.8
11454,11454,5/15/2020 16:37,Hoodboi,Glide,233739,0VQCjhRnEM2EYYO0zlp34H,233739.0,8.0,0.0,4.0,0.182,0.734,0.559,0.0,0.0693,-8.578,0.114,0.263,114.95
11455,11455,5/15/2020 16:40,Jeremih,The Light,179653,0YIfZYYfVytcD1q0Mx57Ey,180027.0,11.0,0.0,4.0,0.0138,0.855,0.497,4.43e-05,0.0294,-7.723,0.254,0.626,93.029
11456,11456,5/15/2020 16:42,Pomo,On My Mind,147976,7H7Usg7m2APDrNrzOZXcPH,147976.0,2.0,0.0,4.0,0.699,0.776,0.429,0.603,0.101,-5.385,0.0819,0.669,108.013
11457,11457,5/15/2020 16:45,Channel Tres,Sexy Black Timberlake,223102,2yh2Eilc5xK2WCwmd3g89I,223103.0,11.0,0.0,4.0,0.0117,0.962,0.324,0.0102,0.114,-10.865,0.416,0.643,116.869
11458,11458,5/15/2020 16:49,Zikomo,Hit the Ceiling (Zikomo Remix),221084,1ek33BsjFQK6UKTUqpFrHQ,221084.0,1.0,1.0,4.0,0.0157,0.791,0.442,0.675,0.216,-9.705,0.314,0.554,108.588
11459,11459,5/15/2020 16:53,Duckwrth,I'M DEAD,230632,,,,,,,,,,,,,,
11460,11460,5/15/2020 16:56,Cosmo's Midnight,Lowkey (feat. Buddy & Jay Prince),219672,53i1jPFdNigWpxUcvj87oG,219673.0,0.0,0.0,4.0,0.247,0.714,0.592,0.0,0.313,-10.882,0.392,0.621,84.98
11461,11461,5/15/2020 16:59,The Internet,Dontcha,201640,6dET51TwAJPrKV5wmA5Vhr,201640.0,8.0,0.0,4.0,0.0161,0.861,0.346,0.127,0.104,-12.033,0.0702,0.579,115.264
11462,11462,5/15/2020 17:05,Rihanna,Kiss It Better - KAYTRANADA Edition,325306,62tnsScYuep18LnQiQqHmX,325307.0,11.0,0.0,4.0,0.0229,0.854,0.498,0.000212,0.3,-7.922,0.332,0.343,108.049
11463,11463,5/15/2020 17:08,Lou Phelps,What Time Is It? (feat. Innanet James),224415,2TU0upOm2NCOS7yBY6rOfK,224416.0,1.0,0.0,4.0,0.00683,0.845,0.585,0.0,0.365,-6.794,0.289,0.548,107.001
11464,11464,5/15/2020 17:09,Katy B,Honey,48825,5q83kstyzBZWeoVbEBmrMD,284693.0,2.0,0.0,4.0,0.192,0.705,0.726,0.0,0.0935,-8.274,0.0664,0.766,89.977
11465,11465,5/15/2020 17:12,Otto Knows,Million Voices - Radio Edit,192866,0MOiv7WTXCqvm89lVCf9C8,192867.0,8.0,1.0,4.0,0.0022,0.582,0.894,0.0223,0.0664,-6.298,0.041,0.0694,125.946
11466,11466,5/15/2020 17:15,Dillon Francis,Say Less,204699,7l0u38sWDqqk6TySNOZtO3,204699.0,8.0,1.0,4.0,0.101,0.681,0.925,1.7e-05,0.343,-5.436,0.209,0.646,135.953
11467,11467,5/15/2020 17:19,NGHTMRE,GUD VIBRATIONS,224210,2BVUOGciUUUqOPSLtHwLGp,224211.0,8.0,1.0,4.0,0.000208,0.514,0.924,0.805,0.0684,-5.417,0.052,0.0675,151.994
11468,11468,5/15/2020 17:23,DJ Snake,"Enzo (with Sheck Wes, feat. Offset, 21 Savage & Gucci Mane) - Malaa Remix",264577,0DC2OR1ODB69FH1JzGFLTX,264578.0,11.0,0.0,4.0,0.00217,0.741,0.67,0.105,0.0533,-4.917,0.0768,0.494,124.008
11469,11469,5/15/2020 17:28,JOYRYDE,GOT REAL,272125,3ZNUTqogBIAOxyFE34FlRu,272126.0,6.0,0.0,4.0,0.00542,0.87,0.958,0.0678,0.566,-3.649,0.162,0.741,127.009
11470,11470,5/15/2020 17:30,Lil Uzi Vert,XO Tour Llif3,182706,7GX5flRQZVHRAGd6B4TmDO,182707.0,11.0,0.0,4.0,0.00264,0.732,0.75,0.0,0.109,-6.366,0.231,0.401,155.096
11471,11471,5/15/2020 17:34,Rihanna,S&M,243533,7ySUcLPVX7KudhnmNcgY2D,243600.0,1.0,1.0,4.0,0.0105,0.769,0.684,0.000125,0.0887,-5.019,0.0411,0.835,127.972
11472,11472,5/15/2020 17:39,Martin Solveig,Hello - Single Edit,281589,0BNyKP5Or3d9XG65zTn7VB,281590.0,3.0,1.0,4.0,0.0252,0.668,0.938,0.0166,0.0429,-4.201,0.032,0.473,127.987
11473,11473,5/15/2020 17:43,Nelly Furtado,Promiscuous,242373,47aQT2aV12TyilaoYi1NiD,242200.0,10.0,0.0,4.0,0.046,0.795,0.978,8.29e-05,0.143,-6.097,0.0459,0.843,114.321
11474,11474,5/15/2020 17:46,Cardi B,Bodak Yellow,223712,6KBYefIoo7KydImq1uUQlL,223713.0,11.0,0.0,4.0,0.0659,0.926,0.703,0.0,0.231,-6.337,0.103,0.485,125.022
11475,11475,5/15/2020 17:51,Malaa,Notorious,271219,74cvkvTVxAXCew97vBnYiy,271219.0,2.0,1.0,4.0,0.0508,0.813,0.569,0.0016,0.056,-6.068,0.0468,0.18,123.028
11476,11476,5/15/2020 17:54,Skrillex,Midnight Hour with Boys Noize & Ty Dolla $ign,198839,5AFrctm65wWIqJsjHPPx85,198839.0,0.0,1.0,4.0,0.00235,0.795,0.899,0.000392,0.199,-4.202,0.0685,0.329,125.978
11477,11477,5/15/2020 17:57,Lil Wayne,A Milli,221840,6ScJMrlpiLfZUGtWp4QIVt,221840.0,6.0,0.0,4.0,0.0387,0.674,0.695,0.00202,0.194,-8.636,0.278,0.773,151.486
11478,11478,5/15/2020 17:58,J-Kwon,Tipsy - Club Mix,12125,0jSMveIWvnhDIvzqN74Uc7,243227.0,0.0,1.0,4.0,0.0644,0.925,0.744,0.0,0.0888,-5.79,0.367,0.656,93.02
11479,11479,5/15/2020 18:00,LiTek,Uber (feat. Curtis Clacey),147973,2x9MpnWYi0H1tlzD8SKSOR,147973.0,8.0,1.0,4.0,0.0889,0.899,0.847,1.84e-05,0.0909,-5.257,0.145,0.926,125.04
11480,11480,5/15/2020 18:03,Tiësto,Wasted,190013,7m3povhdMDLZwuEKak0l0n,190014.0,2.0,1.0,4.0,0.00149,0.638,0.816,0.00115,0.195,-5.503,0.0308,0.386,112.014
11481,11481,5/15/2020 18:05,Danny Towers,Derby,110080,0zDULQU9WZ3aWXEaF1fTew,110080.0,8.0,1.0,4.0,0.17,0.703,0.663,0.0,0.11,-8.363,0.491,0.623,162.175
11482,11482,5/15/2020 18:08,Kanye West,All Falls Down,223506,5SkRLpaGtvYPhw02vZhQQ9,223507.0,8.0,0.0,4.0,0.149,0.657,0.734,0.0,0.139,-4.832,0.484,0.434,91.03
11483,11483,5/15/2020 18:10,Tyga,Ayy Macarena,131606,6LcauUZjF1eXQrgqMUecHX,131607.0,2.0,1.0,4.0,0.133,0.816,0.63,0.0,0.0692,-5.568,0.226,0.715,96.493
11484,11484,5/15/2020 18:14,DJ Snake,"Made In France (with Tchami & Malaa, feat. Mercer)",251428,0E3L4BNuUlZyvcZyySTfKr,251429.0,11.0,0.0,4.0,0.00295,0.836,0.949,0.247,0.0542,-4.127,0.0786,0.506,126.007
11485,11485,5/15/2020 18:15,Ying Yang Twins,Get Low,31042,0r2Bul2NuCViraT2zX1l5j,334067.0,1.0,1.0,4.0,0.0301,0.521,0.625,0.0,0.121,-7.47,0.067,0.136,101.019
11486,11486,5/15/2020 18:20,Kendrick Lamar,"Bitch, Don’t Kill My Vibe",310720,712uvW1Vezq8WpQi38v2L9,310720.0,1.0,1.0,4.0,0.0152,0.587,0.698,0.0,0.442,-8.948,0.0943,0.0985,133.954
11487,11487,5/15/2020 18:24,Riton,Fake ID,224289,4qq73N1TKocRaYGQS23b9u,246970.0,8.0,1.0,4.0,0.21,0.746,0.862,0.0363,0.225,-6.11,0.0776,0.604,122.011
